# dpkg package snapshot from the Family A experiment container
# architecture=arm64
adduser	3.137ubuntu1
libheif-plugin-aomdec:arm64	1.17.6-1ubuntu4.4
libheif1:arm64	1.17.6-1ubuntu4.4
libhiredis1.1.0:arm64	1.2.0-6ubuntu3
libhogweed6t64:arm64	3.9.1-2.2build1.1
libhwasan0:arm64	14.2.0-4ubuntu2~24.04.1
libhwloc-plugins:arm64	2.10.0-1build1
libhwloc15:arm64	2.10.0-1build1
libhwy1t64:arm64	1.0.7-8.1build1
libibverbs1:arm64	50.0-2ubuntu0.2
libice6:arm64	2:1.0.10-1build3
libicu-dev:arm64	74.2-1ubuntu3.1
libicu74:arm64	74.2-1ubuntu3.1
libidn2-0:arm64	2.3.7-2build1.1
libiec61883-0:arm64	1.2.0-6build1
libimage-exiftool-perl	12.76+dfsg-1
libimath-3-1-29t64:arm64	3.1.9-3.1ubuntu2
libimath-dev:arm64	3.1.9-3.1ubuntu2
libinput-bin	1.25.0-1ubuntu3.4
libinput10:arm64	1.25.0-1ubuntu3.4
libinstpatch-1.0-2:arm64	1.1.6-1build2
libisl23:arm64	0.26-3build1.1
libitm1:arm64	14.2.0-4ubuntu2~24.04.1
libjack-jackd2-0:arm64	1.9.21~dfsg-3ubuntu3
libjansson4:arm64	2.14-2build2
libjbig-dev:arm64	2.1-6.1ubuntu2
libjbig0:arm64	2.1-6.1ubuntu2
libjpeg-dev:arm64	8c-2ubuntu11
libjpeg-turbo8-dev:arm64	2.1.5-2ubuntu2
libjpeg-turbo8:arm64	2.1.5-2ubuntu2
libjpeg8-dev:arm64	8c-2ubuntu11
libjpeg8:arm64	8c-2ubuntu11
libjs-jquery	3.6.1+dfsg+~3.5.14-1
libjs-sphinxdoc	7.2.6-6
libjs-underscore	1.13.4~dfsg+~1.11.4-3
libjson-c-dev:arm64	0.17-1build1
libjson-c5:arm64	0.17-1build1
libjson-glib-1.0-0:arm64	1.8.0-2build2
libjson-glib-1.0-common	1.8.0-2build2
libjson-perl	4.10000-1
libjsoncpp-dev:arm64	1.9.5-6build1
libjsoncpp25:arm64	1.9.5-6build1
libjxl0.7:arm64	0.7.0-10.2ubuntu6.1
libjxr0t64:arm64	1.2~git20170615.f752187-5.1ubuntu2
libk5crypto3:arm64	1.20.1-6ubuntu2.6
libkadm5clnt-mit12:arm64	1.20.1-6ubuntu2.6
libkadm5srv-mit12:arm64	1.20.1-6ubuntu2.6
libkdb5-10t64:arm64	1.20.1-6ubuntu2.6
libkeyutils1:arm64	1.6.3-3build1
libkml-dev:arm64	1.3.0-12build1
libkmlbase1t64:arm64	1.3.0-12build1
libkmlconvenience1t64:arm64	1.3.0-12build1
libkmldom1t64:arm64	1.3.0-12build1
libkmlengine1t64:arm64	1.3.0-12build1
libkmlregionator1t64:arm64	1.3.0-12build1
libkmlxsd1t64:arm64	1.3.0-12build1
libkmod2:arm64	31+20240202-2ubuntu7.2
libkrb5-3:arm64	1.20.1-6ubuntu2.6
libkrb5-dev:arm64	1.20.1-6ubuntu2.6
libkrb5support0:arm64	1.20.1-6ubuntu2.6
libksba8:arm64	1.6.6-1build1
liblab-gamut1:arm64	2.42.2-9ubuntu0.1
liblapack-dev:arm64	3.12.0-3build1.1
liblapack3:arm64	3.12.0-3build1.1
liblc3-1:arm64	1.0.4-3build1
liblcms2-2:arm64	2.14-2ubuntu0.1
libldacbt-enc2:arm64	2.0.2.3+git20200429+ed310a0-4ubuntu2
libldap2:arm64	2.6.10+dfsg-0ubuntu0.24.04.1
liblept5:arm64	1.82.0-3build4
liblerc-dev:arm64	4.0.0+ds-4ubuntu2
liblerc4:arm64	4.0.0+ds-4ubuntu2
liblilv-0-0:arm64	0.24.22-1build1
libllvm20:arm64	1:20.1.2-0ubuntu1~24.04.3
liblmdb0:arm64	0.9.31-1build1
liblrdf0:arm64	0.6.1-4build1
liblsan0:arm64	14.2.0-4ubuntu2~24.04.1
libltc11:arm64	1.3.2-1build1
libltdl-dev:arm64	2.4.7-7build1
libltdl7:arm64	2.4.7-7build1
liblttng-ctl0t64:arm64	2.13.11-2.1build4
liblttng-ust-common1t64:arm64	2.13.7-1.1ubuntu2
liblttng-ust-ctl5t64:arm64	2.13.7-1.1ubuntu2
liblttng-ust-dev:arm64	2.13.7-1.1ubuntu2
liblttng-ust-python-agent1t64:arm64	2.13.7-1.1ubuntu2
liblttng-ust1t64:arm64	2.13.7-1.1ubuntu2
liblz4-1:arm64	1.9.4-1build1.1
liblz4-dev:arm64	1.9.4-1build1.1
liblzma-dev:arm64	5.6.1+really5.4.5-1ubuntu0.3
liblzma5:arm64	5.6.1+really5.4.5-1ubuntu0.3
libmagic-mgc	1:5.45-3build1
libmagic1t64:arm64	1:5.45-3build1
libmaxminddb0:arm64	1.9.1-1build1
libmbedcrypto7t64:arm64	2.28.8-1
libmd-dev:arm64	1.1.0-2build1.1
libmd0:arm64	1.1.0-2build1.1
libmd4c0:arm64	0.4.8-1build1
libminizip-dev:arm64	1:1.3.dfsg-3.1ubuntu2.1
libminizip1t64:arm64	1:1.3.dfsg-3.1ubuntu2.1
libmjpegutils-2.1-0t64:arm64	1:2.1.0+debian-8.1build1
libmnl0:arm64	1.0.5-2build1
libmodplug1:arm64	1:0.8.9.0-3build1
libmodule-implementation-perl	0.09-2
libmodule-runtime-perl	0.016-2
libmount-dev:arm64	2.39.3-9ubuntu6.5
libmount1:arm64	2.39.3-9ubuntu6.5
libmp3lame0:arm64	3.100-6build1
libmpc3:arm64	1.3.1-1build1.1
libmpcdec6:arm64	2:0.1~r495-2build1
libmpeg2-4:arm64	0.5.1-9build1
libmpeg2encpp-2.1-0t64:arm64	1:2.1.0+debian-8.1build1
libmpfr6:arm64	4.2.1-1build1.1
libmpg123-0t64:arm64	1.32.5-1ubuntu1.1
libmplex2-2.1-0t64:arm64	1:2.1.0+debian-8.1build1
libmro-compat-perl	0.15-2
libmtdev1t64:arm64	1.1.6-1.1build1
libmunge2:arm64	0.5.15-4ubuntu0.1
libmysofa1:arm64	1.3.2+dfsg-2ubuntu2
libmysqlclient-dev	8.0.46-0ubuntu0.24.04.3
libmysqlclient21:arm64	8.0.46-0ubuntu0.24.04.3
libnamespace-autoclean-perl	0.29-2
libnamespace-clean-perl	0.27-2
libncurses6:arm64	6.4+20240113-1ubuntu2
libncursesw6:arm64	6.4+20240113-1ubuntu2
libneon27t64:arm64	0.33.0-1.1build3
libnetcdf-dev	1:4.9.2-5ubuntu4
libnetcdf19t64:arm64	1:4.9.2-5ubuntu4
libnettle8t64:arm64	3.9.1-2.2build1.1
libnghttp2-14:arm64	1.59.0-1ubuntu0.3
libnice10:arm64	0.1.21-2build3
libnl-3-200:arm64	3.7.0-0.3build1.1
libnl-route-3-200:arm64	3.7.0-0.3build1.1
libnorm-dev:arm64	1.5.9+dfsg-3.1build1
libnorm1t64:arm64	1.5.9+dfsg-3.1build1
libnpth0t64:arm64	1.6-3.1build1
libnspr4:arm64	2:4.35-1.1build1
libnss3:arm64	2:3.98-1ubuntu0.1
libnuma1:arm64	2.0.18-1ubuntu0.24.04.1
liboctomap1.9t64:arm64	1.9.7+dfsg-3.1build3
libodbc2:arm64	2.3.12-1ubuntu0.24.04.1
libodbccr2:arm64	2.3.12-1ubuntu0.24.04.1
libodbcinst2:arm64	2.3.12-1ubuntu0.24.04.1
libode8t64	2:0.16.2-1.1build1
libogdi-dev	4.1.1+ds-3build1
libogdi4.1:arm64	4.1.1+ds-3build1
libogg0:arm64	1.3.5-3build1
libogre-1.9-dev	1.9.0+dfsg1-14.1build2
libogre-1.9.0t64:arm64	1.9.0+dfsg1-14.1build2
libogre-next-2.3-dev	2.3.1-9osrf~noble
libogre-next-2.3.0:arm64	2.3.1-9osrf~noble
libopenal-data	1:1.23.1-4build1
libopenal1:arm64	1:1.23.1-4build1
libopencv-calib3d-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-calib3d406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-contrib-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-contrib406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-core-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-core406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-dev	4.6.0+dfsg-13.1ubuntu1
libopencv-dnn-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-dnn406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-features2d-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-features2d406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-flann-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-flann406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-highgui-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-highgui406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-imgcodecs-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-imgcodecs406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-imgproc-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-imgproc406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-ml-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-ml406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-objdetect-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-objdetect406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-photo-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-photo406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-shape-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-shape406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-stitching-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-stitching406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-superres-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-superres406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-video-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-video406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-videoio-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-videoio406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-videostab-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-videostab406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-viz-dev:arm64	4.6.0+dfsg-13.1ubuntu1
libopencv-viz406t64:arm64	4.6.0+dfsg-13.1ubuntu1
libopenexr-3-1-30:arm64	3.1.5-5.1build3
libopenexr-dev	3.1.5-5.1build3
libopengl-dev:arm64	1.7.0-1build1
libopengl0:arm64	1.7.0-1build1
libopenh264-7:arm64	2.4.1+dfsg-1
libopenjp2-7-dev:arm64	2.5.0-2ubuntu0.5
libopenjp2-7:arm64	2.5.0-2ubuntu0.5
libopenmpi3t64:arm64	4.1.6-7ubuntu2
libopenmpt0t64:arm64	0.7.3-1.1build3
libopenni2-0:arm64	2.2.0.33+dfsg-18
libopus0:arm64	1.4-1build1
liborc-0.4-0t64:arm64	1:0.4.38-1ubuntu0.1
liborc-0.4-dev-bin	1:0.4.38-1ubuntu0.1
liborc-0.4-dev:arm64	1:0.4.38-1ubuntu0.1
liborocos-kdl-dev:arm64	1.5.1-4build1
liborocos-kdl1.5:arm64	1.5.1-4build1
libp11-kit0:arm64	0.25.3-4ubuntu2.1
libpackage-stash-perl	0.40-1
libpackagekit-glib2-18:arm64	1.2.8-2ubuntu1.5
libpam-modules-bin	1.5.3-5ubuntu5.5
libpam-modules:arm64	1.5.3-5ubuntu5.5
libpam-runtime	1.5.3-5ubuntu5.5
libpam-systemd:arm64	255.4-1ubuntu8.16
libpam0g:arm64	1.5.3-5ubuntu5.5
libpango-1.0-0:arm64	1.52.1+ds-1build1
libpangocairo-1.0-0:arm64	1.52.1+ds-1build1
libpangoft2-1.0-0:arm64	1.52.1+ds-1build1
libparams-classify-perl:arm64	0.015-2build5
libparams-util-perl	1.102-2build3
libparams-validationcompiler-perl	0.31-1
libpathplan4:arm64	2.42.2-9ubuntu0.1
libpciaccess-dev:arm64	0.17-3ubuntu0.24.04.2
libpciaccess0:arm64	0.17-3ubuntu0.24.04.2
libpcre2-16-0:arm64	10.42-4ubuntu2.1
libpcre2-32-0:arm64	10.42-4ubuntu2.1
libpcre2-8-0:arm64	10.42-4ubuntu2.1
libpcre2-dev:arm64	10.42-4ubuntu2.1
libpcre2-posix3:arm64	10.42-4ubuntu2.1
libperl5.38t64:arm64	5.38.2-3.2ubuntu0.2
libperlio-gzip-perl	0.20-1build4
libpgm-5.3-0t64:arm64	5.3.128~dfsg-2.1build1
libpgm-dev:arm64	5.3.128~dfsg-2.1build1
libpipewire-0.3-0t64:arm64	1.0.5-1ubuntu3.2
libpixman-1-0:arm64	0.42.2-1build1
libpkgconf3:arm64	1.8.1-2build1
libplacebo338:arm64	6.338.2-2build1
libpmix2t64:arm64	5.0.1-4.1build1
libpng-dev:arm64	1.6.43-5ubuntu0.6
libpng16-16t64:arm64	1.6.43-5ubuntu0.6
libpocketsphinx3:arm64	0.8.0+real5prealpha+1-15ubuntu5
libpolkit-agent-1-0:arm64	124-2ubuntu1.24.04.3
libpolkit-gobject-1-0:arm64	124-2ubuntu1.24.04.3
libpoppler-dev:arm64	24.02.0-1ubuntu9.9
libpoppler-private-dev:arm64	24.02.0-1ubuntu9.9
libpoppler134:arm64	24.02.0-1ubuntu9.9
libpopt0:arm64	1.19+dfsg-1build1
libpostproc-dev:arm64	7:6.1.1-3ubuntu5
libpostproc57:arm64	7:6.1.1-3ubuntu5
libpq-dev	16.14-0ubuntu0.24.04.1
libpq5:arm64	16.14-0ubuntu0.24.04.1
libproc2-0:arm64	2:4.0.4-4ubuntu3.2
libproj-dev:arm64	9.4.0-1build2
libproj25:arm64	9.4.0-1build2
libprotobuf-dev:arm64	3.21.12-8.2ubuntu0.3
libprotobuf-lite32t64:arm64	3.21.12-8.2ubuntu0.3
libprotobuf32t64:arm64	3.21.12-8.2ubuntu0.3
libprotoc-dev:arm64	3.21.12-8.2ubuntu0.3
libprotoc32t64:arm64	3.21.12-8.2ubuntu0.3
libproxy1v5:arm64	0.5.4-4build1
libpsl5t64:arm64	0.21.2-1.1build1
libpthread-stubs0-dev:arm64	0.4-1build3
libpugixml-dev:arm64	1.14-0.1build1
libpugixml1v5:arm64	1.14-0.1build1
libpulse0:arm64	1:16.1+dfsg1-2ubuntu10.1
libpython3-dev:arm64	3.12.3-0ubuntu2.1
libpython3-stdlib:arm64	3.12.3-0ubuntu2.1
libpython3.12-dev:arm64	3.12.3-1ubuntu0.13
libpython3.12-minimal:arm64	3.12.3-1ubuntu0.13
libpython3.12-stdlib:arm64	3.12.3-1ubuntu0.13
libpython3.12t64:arm64	3.12.3-1ubuntu0.13
libqhull-dev:arm64	2020.2-6build1
libqhull-r8.0:arm64	2020.2-6build1
libqhull8.0:arm64	2020.2-6build1
libqhullcpp8.0:arm64	2020.2-6build1
libqrencode4:arm64	4.1.1-1build2
libqt5charts5:arm64	5.15.13-1
libqt5concurrent5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5core5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5dbus5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5gui5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5network5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5opengl5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5printsupport5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5qml5:arm64	5.15.13+dfsg-1ubuntu0.1
libqt5qmlmodels5:arm64	5.15.13+dfsg-1ubuntu0.1
libqt5qmlworkerscript5:arm64	5.15.13+dfsg-1ubuntu0.1
libqt5quick5:arm64	5.15.13+dfsg-1ubuntu0.1
libqt5quickcontrols2-5:arm64	5.15.13+dfsg-1
libqt5quickparticles5:arm64	5.15.13+dfsg-1ubuntu0.1
libqt5quickshapes5:arm64	5.15.13+dfsg-1ubuntu0.1
libqt5quicktemplates2-5:arm64	5.15.13+dfsg-1
libqt5quicktest5:arm64	5.15.13+dfsg-1ubuntu0.1
libqt5quickwidgets5:arm64	5.15.13+dfsg-1ubuntu0.1
libqt5sql5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5test5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5widgets5t64:arm64	5.15.13+dfsg-1ubuntu1
libqt5xml5t64:arm64	5.15.13+dfsg-1ubuntu1
librabbitmq4:arm64	0.11.0-1ubuntu0.1
libraptor2-0:arm64	2.0.16-3ubuntu0.1
librav1e0:arm64	0.7.1-2
libraw1394-11:arm64	2.1.2-2build3
libraw1394-dev:arm64	2.1.2-2build3
libraw23t64:arm64	0.21.2-2.1ubuntu0.24.04.1
librdmacm1t64:arm64	50.0-2ubuntu0.2
libreadline8t64:arm64	8.2-4build1
librhash0:arm64	1.4.3-3build1
librist4:arm64	0.2.10+dfsg-2
librole-tiny-perl	2.002004-1
librsvg2-2:arm64	2.58.0+dfsg-1build1
librtmp1:arm64	2.4+20151223.gitfa8646d.1-2build7
librttopo-dev:arm64	1.1.0-3build2
librttopo1:arm64	1.1.0-3build2
librubberband2:arm64	3.3.0+dfsg-2build1
libruby3.2:arm64	3.2.3-1ubuntu0.24.04.7
libruby:arm64	1:3.2~ubuntu1
libsamplerate0:arm64	0.2.2-4build1
libsasl2-2:arm64	2.1.28+dfsg1-5ubuntu3.1
libsasl2-modules-db:arm64	2.1.28+dfsg1-5ubuntu3.1
libsbc1:arm64	2.0-1build1
libsdformat14-dev:arm64	14.8.0-1~noble
libsdformat14:arm64	14.8.0-1~noble
libsdl2-2.0-0:arm64	2.30.0+dfsg-1ubuntu3.1
libseccomp2:arm64	2.5.5-1ubuntu3.1
libselinux1-dev:arm64	3.5-2ubuntu2.1
libselinux1:arm64	3.5-2ubuntu2.1
libsemanage-common	3.5-1build5
libsemanage2:arm64	3.5-1build5
libsensors-config	1:3.6.0-9build1
libsensors5:arm64	1:3.6.0-9build1
libsepol-dev:arm64	3.5-2build1
libsepol2:arm64	3.5-2build1
libserd-0-0:arm64	0.32.2-1
libserf-1-1:arm64	1.3.10-1ubuntu0.24.04.1
libsframe1:arm64	2.42-4ubuntu2.10
libsharpyuv-dev:arm64	1.3.2-0.4build3
libsharpyuv0:arm64	1.3.2-0.4build3
libshine3:arm64	3.1.1-2build1
libshout3:arm64	2.4.6-1build2
libsidplay1v5:arm64	1.36.60-1build1
libslang2:arm64	2.3.3-3build2
libsm6:arm64	2:1.2.3-1build3
libsmartcols1:arm64	2.39.3-9ubuntu6.5
libsnappy1v5:arm64	1.1.10-1build1
libsndfile1:arm64	1.2.2-1ubuntu5.24.04.1
libsndio7.0:arm64	1.9.0-0.3build3
libsocket++1:arm64	1.12.13+git20131030.5d039ba-1build1
libsodium-dev:arm64	1.0.18-1ubuntu0.24.04.1
libsodium23:arm64	1.0.18-1ubuntu0.24.04.1
libsord-0-0:arm64	0.16.16-2build1
libsoundtouch1:arm64	2.3.2+ds1-1build1
libsoup-3.0-0:arm64	3.4.4-5ubuntu0.7
libsoup-3.0-common	3.4.4-5ubuntu0.7
libsource-highlight-common	3.1.9-4.3build1
libsource-highlight4t64:arm64	3.1.9-4.3build1
libsoxr0:arm64	0.1.3-4build3
libspa-0.2-modules:arm64	1.0.5-1ubuntu3.2
libspandsp2t64:arm64	0.0.6+dfsg-2.1build1
libspatialite-dev:arm64	5.1.0-3build1
libspatialite8t64:arm64	5.1.0-3build1
libspdlog-dev:arm64	1:1.12.0+ds-2build1
libspdlog1.12:arm64	1:1.12.0+ds-2build1
libspecio-perl	0.48-1
libspeex1:arm64	1.2.1-2ubuntu2.24.04.1
libsphinxbase3t64:arm64	0.8+5prealpha+1-17build2
libsqlite3-0:arm64	3.45.1-1ubuntu2.5
libsqlite3-dev:arm64	3.45.1-1ubuntu2.5
libsratom-0-0:arm64	0.6.16-1build1
libsrt1.5-gnutls:arm64	1.5.3-1build2
libsrtp2-1:arm64	2.5.0-3build1
libss2:arm64	1.47.0-2.4~exp1ubuntu4.1
libssh-4:arm64	0.10.6-2ubuntu0.4
libssh-gcrypt-4:arm64	0.10.6-2ubuntu0.4
libssl-dev:arm64	3.0.13-0ubuntu3.11
libssl3t64:arm64	3.0.13-0ubuntu3.11
libstdc++-13-dev:arm64	13.3.0-6ubuntu2~24.04.1
libstdc++6:arm64	14.2.0-4ubuntu2~24.04.1
libstemmer0d:arm64	2.2.0-4build1
libsub-exporter-perl	0.990-1
libsub-exporter-progressive-perl	0.001013-3
libsub-identify-perl	0.14-3build3
libsub-install-perl	0.929-1
libsub-name-perl:arm64	0.27-1build3
libsub-quote-perl	2.006008-1ubuntu1
libsuperlu-dev:arm64	6.0.1+dfsg1-1build1
libsuperlu6:arm64	6.0.1+dfsg1-1build1
libsvn1:arm64	1.14.3-1build4
libsvtav1enc1d1:arm64	1.7.0+dfsg-2build1
libswresample-dev:arm64	7:6.1.1-3ubuntu5
libswresample4:arm64	7:6.1.1-3ubuntu5
libswscale-dev:arm64	7:6.1.1-3ubuntu5
libswscale7:arm64	7:6.1.1-3ubuntu5
libsystemd-shared:arm64	255.4-1ubuntu8.16
libsystemd0:arm64	255.4-1ubuntu8.16
libsz2:arm64	1.1.2-1build1
libtag1v5-vanilla:arm64	1.13.1-1build1
libtag1v5:arm64	1.13.1-1build1
libtasn1-6:arm64	4.19.0-3ubuntu0.24.04.2
libtbb-dev:arm64	2021.11.0-2ubuntu2
libtbb12:arm64	2021.11.0-2ubuntu2
libtbbbind-2-5:arm64	2021.11.0-2ubuntu2
libtbbmalloc2:arm64	2021.11.0-2ubuntu2
libtcl8.6:arm64	8.6.14+dfsg-1build1
libtesseract5:arm64	5.3.4-1build5
libthai-data	0.1.29-2build1
libthai0:arm64	0.1.29-2build1
libtheora0:arm64	1.1.1+dfsg.1-16.1build3
libtiff-dev:arm64	4.5.1+git230720-4ubuntu2.5
libtiff6:arm64	4.5.1+git230720-4ubuntu2.5
libtiffxx6:arm64	4.5.1+git230720-4ubuntu2.5
libtimedate-perl	2.3300-2
libtinfo6:arm64	6.4+20240113-1ubuntu2
libtinyxml2-10:arm64	10.0.0+dfsg-2
libtinyxml2-dev:arm64	10.0.0+dfsg-2
libtirpc-common	1.3.4+ds-1.1build1
libtirpc-dev:arm64	1.3.4+ds-1.1build1
libtirpc3t64:arm64	1.3.4+ds-1.1build1
libtk8.6:arm64	8.6.14-1build1
libtry-tiny-perl	0.31-2
libtsan2:arm64	14.2.0-4ubuntu2~24.04.1
libtwolame0:arm64	0.4.0-2build3
libubsan1:arm64	14.2.0-4ubuntu2~24.04.1
libucx0:arm64	1.16.0+ds-5ubuntu1
libudev-dev:arm64	255.4-1ubuntu8.16
libudev1:arm64	255.4-1ubuntu8.16
libudfread0:arm64	1.1.2-1build1
libunibreak5:arm64	5.1-2build1
libunistring5:arm64	1.1-2build1.1
libunwind-dev:arm64	1.6.2-3build1.1
libunwind8:arm64	1.6.2-3build1.1
liburcu-dev:arm64	0.14.0-3.1build1
liburcu8t64:arm64	0.14.0-3.1build1
liburiparser-dev	0.9.7+dfsg-2build1
liburiparser1:arm64	0.9.7+dfsg-2build1
libusb-1.0-0:arm64	2:1.0.27-1
libutf8proc3:arm64	2.9.0-1build1
libuuid1:arm64	2.39.3-9ubuntu6.5
libuv1-dev:arm64	1.48.0-1.1build1
libuv1t64:arm64	1.48.0-1.1build1
libv4l-0t64:arm64	1.26.1-4build3
libv4lconvert0t64:arm64	1.26.1-4build3
libva-drm2:arm64	2.20.0-2ubuntu0.2
libva-x11-2:arm64	2.20.0-2ubuntu0.2
libva2:arm64	2.20.0-2ubuntu0.2
libvariable-magic-perl	0.63-1build3
libvdpau1:arm64	1.5-2build1
libvidstab1.1:arm64	1.1.0-2build1
libvisual-0.4-0:arm64	0.4.2-2build1
libvo-aacenc0:arm64	0.1.3-2build1
libvo-amrwbenc0:arm64	0.1.3-2build1
libvorbis0a:arm64	1.3.7-1build3
libvorbisenc2:arm64	1.3.7-1build3
libvorbisfile3:arm64	1.3.7-1build3
libvpx9:arm64	1.14.0-1ubuntu2.3
libvtk9.1t64:arm64	9.1.0+really9.1.0+dfsg2-7.1build3
libvulkan-dev:arm64	1.3.275.0-1build1
libvulkan1:arm64	1.3.275.0-1build1
libwacom-common	2.10.0-2
libwacom9:arm64	2.10.0-2
libwavpack1:arm64	5.6.0-1build1
libwayland-bin	1.22.0-2.1build1
libwayland-client0:arm64	1.22.0-2.1build1
libwayland-cursor0:arm64	1.22.0-2.1build1
libwayland-dev:arm64	1.22.0-2.1build1
libwayland-egl1:arm64	1.22.0-2.1build1
libwayland-server0:arm64	1.22.0-2.1build1
libwebp-dev:arm64	1.3.2-0.4build3
libwebp7:arm64	1.3.2-0.4build3
libwebpdecoder3:arm64	1.3.2-0.4build3
libwebpdemux2:arm64	1.3.2-0.4build3
libwebpmux3:arm64	1.3.2-0.4build3
libwebrtc-audio-processing1:arm64	0.3.1-0ubuntu6
libwebsockets-dev:arm64	4.3.3-1.1build3
libwebsockets-evlib-ev:arm64	4.3.3-1.1build3
libwebsockets-evlib-glib:arm64	4.3.3-1.1build3
libwebsockets-evlib-uv:arm64	4.3.3-1.1build3
libwebsockets19t64:arm64	4.3.3-1.1build3
libwildmidi2:arm64	0.4.3-1build3
libx11-6:arm64	2:1.8.7-1build1
libx11-data	2:1.8.7-1build1
libx11-dev:arm64	2:1.8.7-1build1
libx11-xcb-dev:arm64	2:1.8.7-1build1
libx11-xcb1:arm64	2:1.8.7-1build1
libx264-164:arm64	2:0.164.3108+git31e19f9-1
libx265-199:arm64	3.5-2build1
libx265-dev:arm64	3.5-2build1
libxau-dev:arm64	1:1.0.9-1build6
libxau6:arm64	1:1.0.9-1build6
libxaw7:arm64	2:1.0.14-1build2
libxcb-dri3-0:arm64	1.15-1ubuntu2
libxcb-glx0:arm64	1.15-1ubuntu2
libxcb-icccm4:arm64	0.4.1-1.1build3
libxcb-image0:arm64	0.4.0-2build1
libxcb-keysyms1:arm64	0.4.0-1build4
libxcb-present0:arm64	1.15-1ubuntu2
libxcb-randr0:arm64	1.15-1ubuntu2
libxcb-render-util0:arm64	0.3.9-1build4
libxcb-render0:arm64	1.15-1ubuntu2
libxcb-shape0:arm64	1.15-1ubuntu2
libxcb-shm0:arm64	1.15-1ubuntu2
libxcb-sync1:arm64	1.15-1ubuntu2
libxcb-util1:arm64	0.4.0-1build3
libxcb-xfixes0:arm64	1.15-1ubuntu2
libxcb-xinerama0:arm64	1.15-1ubuntu2
libxcb-xinput0:arm64	1.15-1ubuntu2
libxcb-xkb1:arm64	1.15-1ubuntu2
libxcb1-dev:arm64	1.15-1ubuntu2
libxcb1:arm64	1.15-1ubuntu2
libxcomposite1:arm64	1:0.4.5-1build3
libxcursor1:arm64	1:1.2.1-1build1
libxdamage1:arm64	1:1.1.6-1build1
libxdmcp-dev:arm64	1:1.1.3-0ubuntu6
libxdmcp6:arm64	1:1.1.3-0ubuntu6
libxerces-c-dev:arm64	3.2.4+debian-1.2ubuntu2
libxerces-c3.2t64:arm64	3.2.4+debian-1.2ubuntu2
libxext-dev:arm64	2:1.3.4-1build2
libxext6:arm64	2:1.3.4-1build2
libxfixes3:arm64	1:6.0.0-2build1
libxft2:arm64	2.3.6-1build1
libxi6:arm64	2:1.8.1-1build1
libxinerama1:arm64	2:1.1.4-3build1
libxkbcommon-x11-0:arm64	1.6.0-1build1
libxkbcommon0:arm64	1.6.0-1build1
libxml2-dev:arm64	2.9.14+dfsg-1.3ubuntu3.8
